date,profit_margin
2014-03-20,10.4788
2014-04-20,10.3394
2014-05-20,10.6026
2014-06-20,10.3102
2014-07-20,10.3163
2014-08-20,10.5829
2014-09-20,10.4315
2014-10-20,10.4199
2014-11-20,10.6586
2014-12-20,10.2683
2015-01-20,10.2494
2015-02-20,10.4955
2015-03-20,10.5271
2015-04-20,10.0286
2015-05-20,10.2286
2015-06-20,9.8229
2015-07-20,9.8302
2015-08-20,10.0228
2015-09-20,10.2205
2015-10-20,10.2071
2015-11-20,10.4505
2015-12-20,9.9867
2016-01-20,9.9889
2016-02-20,10.2014
2016-03-20,10.1377
2016-04-20,10.077
2016-05-20,10.304
2016-06-20,10.2199
2016-07-20,10.2144
2016-08-20,10.4277
2016-09-20,9.3827
2016-10-20,9.3445
2016-11-20,9.362
2016-12-20,9.1514
2017-01-20,9.1644
2017-02-20,9.1583
2017-03-20,9.1703
2017-04-20,9.851
2017-05-20,9.9131
2017-06-20,9.9559
2017-07-20,9.9554
2017-08-20,10.0
2017-09-20,10.2342
2017-10-20,10.2366
2017-11-20,10.2702
2017-12-20,10.4467
2018-01-20,10.4315
2018-02-20,10.4582
2018-03-20,10.4593
2018-04-20,10.8718
2018-05-20,10.9947
2018-06-20,10.9657
2018-07-20,10.9599
2018-08-20,11.057
2018-09-20,10.7309
2018-10-20,10.6651
2018-11-20,10.7593
2018-12-20,10.4745
2019-01-20,10.4731
2019-02-20,10.4714
2019-03-20,10.461
2019-04-20,9.9265
2019-05-20,9.9634
2019-06-20,9.9863
2019-07-20,9.9783
2019-08-20,9.9687
2019-09-20,9.7414
2019-10-20,9.7246
2019-11-20,9.7836
2019-12-20,9.991
2020-01-20,9.994
2020-02-20,10.0744
2020-03-20,10.0487
2020-04-20,10.2451
2020-05-20,10.2454
2020-06-20,9.558
2020-07-20,9.5805
2020-08-20,9.6063
2020-09-20,9.498
2020-10-20,9.4989
2020-11-20,9.5474
2020-12-20,9.6264
2021-01-20,9.6361
2021-02-20,9.6727
2021-03-20,9.6563
2021-04-20,10.3956
2021-05-20,10.4972
2021-06-20,10.9533
2021-07-20,10.9386
2021-08-20,10.9103
2021-09-20,10.9371
2021-10-20,10.9269
2021-11-20,10.8745
2021-12-20,9.8394
2022-01-20,9.8364
2022-02-20,9.8531
2022-03-20,9.8293
2022-04-20,9.1285
2022-05-20,8.954
2022-06-20,8.4587
2022-07-20,8.4491
2022-08-20,8.4024
2022-09-20,8.194
2022-10-20,8.195
2022-11-20,8.2063
2022-12-20,8.1844
2023-01-20,8.177
2023-02-20,8.1653
2023-03-20,8.1597
2023-04-20,8.2758
2023-05-20,8.1989
2023-06-20,8.7899
2023-07-20,8.7912
2023-08-20,8.7849
2023-09-20,8.3447
2023-10-20,8.3101
2023-11-20,8.3586
2023-12-20,8.935
2024-01-20,8.9308
2024-02-20,8.8788
2024-03-20,8.8725
2024-04-20,8.3863
2024-05-20,8.2509
2024-06-20,8.3535
2024-07-20,8.3612
2024-08-20,8.3609
2024-09-20,8.9318
2024-10-20,8.9327
2024-11-20,8.9257
2024-12-20,9.679
2025-01-20,9.6773
2025-02-20,9.6677
2025-03-20,9.663
2025-04-20,10.0931
2025-05-20,10.0391
2025-06-20,10.1274
2025-07-20,10.1246
2025-08-20,10.0996
2025-09-20,10.1252
2025-10-20,10.1464
2025-11-20,10.101
2025-12-20,10.12
2026-01-20,10.1182
2026-02-20,10.1857
2026-03-20,10.1934
2026-04-20,9.569
