date,gross_margin
2019-11-20,39.36
2019-12-20,39.36
2020-01-20,39.36
2020-02-20,39.36
2020-03-20,44.8357
2020-04-20,44.5857
2020-05-20,43.0282
2020-06-20,42.7893
2020-07-20,42.7884
2020-08-20,41.3236
2020-09-20,41.3236
2020-10-20,41.3236
2020-11-20,41.8689
2020-12-20,41.8689
2021-01-20,41.8689
2021-02-20,41.8689
2021-03-20,39.5414
2021-04-20,39.3308
2021-05-20,40.8414
2021-06-20,40.8414
2021-07-20,40.8414
2021-08-20,41.5246
2021-09-20,41.5919
2021-10-20,41.5919
2021-11-20,41.7377
2021-12-20,41.7377
2022-01-20,41.7377
2022-02-20,41.7377
2022-03-20,38.9451
2022-04-20,38.8998
2022-05-20,38.0525
2022-06-20,38.4762
2022-07-20,38.4762
2022-08-20,36.4376
2022-09-20,36.4885
2022-10-20,36.4889
2022-11-20,35.8926
2022-12-20,35.8926
2023-01-20,35.8926
2023-02-20,35.8926
2023-03-20,50.3125
2023-04-20,41.7105
2023-05-20,37.9326
2023-06-20,37.7283
2023-07-20,37.7283
2023-08-20,36.9759
2023-09-20,36.5927
2023-10-20,36.5927
2023-11-20,36.9846
2023-12-20,36.9846
2024-01-20,36.9846
2024-02-20,36.9846
2024-03-20,40.8921
2024-04-20,40.0364
2024-05-20,37.8082
2024-06-20,37.8082
2024-07-20,37.8082
2024-08-20,37.689
2024-09-20,37.689
2024-10-20,37.689
2024-11-20,37.9821
2024-12-20,37.9821
2025-01-20,37.9821
2025-02-20,37.9821
2025-03-20,42.1492
2025-04-20,42.2665
2025-05-20,39.2569
2025-06-20,39.2569
2025-07-20,39.2569
2025-08-20,39.696
2025-09-20,39.8988
2025-10-20,39.8988
2025-11-20,40.5372
2025-12-20,39.4003
2026-01-20,39.4003
2026-02-20,39.4003
2026-03-20,40.7278
2026-04-20,38.7406
